dist_from_home_km,dist_from_kl_km,LAUA,LAT,LONG,PCDS
2.011975144132628,36.475100413966416,E09000028,51.496287,-0.067527,SE16 2WJ
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WL
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WN
2.011975144132628,36.475100413966416,E09000028,51.496287,-0.067527,SE16 2WP
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WQ
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WR
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WS
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WT
2.011975144132628,36.475100413966416,E09000028,51.496287,-0.067527,SE16 2WU
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WW
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WX
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2WY
2.011975144132628,36.475100413966416,E09000028,51.496287,-0.067527,SE16 2WZ
2.011975144132628,36.475100413966416,E09000028,51.496287,-0.067527,SE16 2XA
2.1927286699613613,36.976703840460644,E09000028,51.498653000000004,-0.054561,SE16 2XB
2.149582375245925,36.97334692286635,E09000028,51.498303,-0.055109000000000005,SE16 2XD
2.1165577045702237,37.07865638852301,E09000028,51.497883,-0.053686000000000005,SE16 2XE
1.99020942472282,37.30188348787019,E09000028,51.496434,-0.051442999999999996,SE16 2XF
1.981572886709798,37.32775069540027,E09000028,51.496303000000005,-0.051132,SE16 2XG
1.911633846390142,37.37715211432176,E09000028,51.495646,-0.051102,SE16 2XH
1.908666710092229,37.44815916452707,E09000028,51.495422,-0.05006,SE16 2XJ
1.8308553413501745,37.514298437648655,E09000028,51.494646,-0.049877,SE16 2XL
1.8598038052454524,37.52613651492966,E09000028,51.494819,-0.049411000000000004,SE16 2XN
1.8682246161814184,37.49896149148809,E09000028,51.494968,-0.049722,SE16 2XP
1.9503153109978097,37.31587692000002,E09000028,51.496096,-0.051645,SE16 2XQ
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2XR
1.845583276119537,37.484151722232795,E09000028,51.494848,-0.050171,SE16 2XS
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2XT
2.033169923500297,37.29790632006631,E09000028,51.49677,-0.051054,SE16 2XU
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2XW
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2XX
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2XY
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2XZ
1.6935538090382634,37.05165474428447,E09000028,51.494315,-0.059212,SE16 2YA
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2YB
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2YF
1.453155596636522,37.42090377773708,E09000028,51.492012,-0.055376999999999996,SE16 2YH
1.6935538090382634,37.05165474428447,E09000028,51.494315,-0.059212,SE16 2YQ
2.033169923500297,37.29790632006631,E09000028,51.49677,-0.051054,SE16 2YS
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2YW
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2YX
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2YY
2.033169923500297,37.29790632006631,E09000028,51.49677,-0.051054,SE16 2YZ
1.4428983715521144,37.584589239138026,E09000028,51.491575,-0.052846000000000004,SE16 2ZA
1.4428983715521144,37.584589239138026,E09000028,51.491575,-0.052846000000000004,SE16 2ZB
1.443880467681179,37.58397708779152,E09000028,51.491584,-0.052845,SE16 2ZD
1.443880467681179,37.58397708779152,E09000028,51.491584,-0.052845,SE16 2ZE
1.443880467681179,37.58397708779152,E09000028,51.491584,-0.052845,SE16 2ZF
1.443880467681179,37.58397708779152,E09000028,51.491584,-0.052845,SE16 2ZG
1.443880467681179,37.58397708779152,E09000028,51.491584,-0.052845,SE16 2ZH
1.443880467681179,37.58397708779152,E09000028,51.491584,-0.052845,SE16 2ZJ
2.011975144132628,36.475100413966416,E09000028,51.496287,-0.067527,SE16 2ZL
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2ZN
1.443880467681179,37.58397708779152,E09000028,51.491584,-0.052845,SE16 2ZP
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 2ZQ
1.443880467681179,37.58397708779152,E09000028,51.491584,-0.052845,SE16 2ZR
1.443880467681179,37.58397708779152,E09000028,51.491584,-0.052845,SE16 2ZS
1.443880467681179,37.58397708779152,E09000028,51.491584,-0.052845,SE16 2ZT
1.443880467681179,37.58397708779152,E09000028,51.491584,-0.052845,SE16 2ZU
2.011975144132628,36.475100413966416,E09000028,51.496287,-0.067527,SE16 2ZW
1.443880467681179,37.58397708779152,E09000028,51.491584,-0.052845,SE16 2ZX
0.8680138295650945,37.65828129452409,E09000028,51.486897,-0.058173,SE16 3AA
0.8242984718833857,37.66910165559031,E09000028,51.486507,-0.058535000000000004,SE16 3AB
0.6841017127251697,37.80773037860329,E09000028,51.485226000000004,-0.057711,SE16 3AD
0.8080510865724013,37.49994833572815,E09000028,51.485841,-0.062841,SE16 3AE
0.7739026319211822,37.574941394772516,E09000028,51.485817,-0.061402,SE16 3AF
0.7739026319211822,37.574941394772516,E09000028,51.485817,-0.061402,SE16 3AG
0.8702828880123988,37.50889889379197,E09000028,51.486715999999994,-0.061364,SE16 3AH
0.7739026319211822,37.574941394772516,E09000028,51.485817,-0.061402,SE16 3AJ
0.7739026319211822,37.574941394772516,E09000028,51.485817,-0.061402,SE16 3AL
0.8504970854630111,37.58418828893195,E09000028,51.486692,-0.059924,SE16 3AN
0.8504970854630111,37.58418828893195,E09000028,51.486692,-0.059924,SE16 3AP
0.8702828880123988,37.50889889379197,E09000028,51.486715999999994,-0.061364,SE16 3AQ
0.8504970854630111,37.58418828893195,E09000028,51.486692,-0.059924,SE16 3AR
0.8504970854630111,37.58418828893195,E09000028,51.486692,-0.059924,SE16 3AS
0.8504970854630111,37.58418828893195,E09000028,51.486692,-0.059924,SE16 3AT
0.8504970854630111,37.58418828893195,E09000028,51.486692,-0.059924,SE16 3AU
0.8504970854630111,37.58418828893195,E09000028,51.486692,-0.059924,SE16 3AW
0.7515966942100653,37.650049327580874,E09000028,51.485793,-0.059963,SE16 3AX
0.7515966942100653,37.650049327580874,E09000028,51.485793,-0.059963,SE16 3AY
2.011975144132628,36.475100413966416,E09000028,51.496287,-0.067527,SE16 3AZ
0.725353592079475,37.76807383066396,E09000028,51.485607,-0.057925,SE16 3BA
0.7877381711319763,37.57911792110511,E09000028,51.486000000000004,-0.061048000000000005,SE16 3BB
0.8098224822599351,37.656243561872735,E09000028,51.486371000000005,-0.058987,SE16 3BD
0.808534757207137,37.63478205365815,E09000028,51.486342,-0.05945,SE16 3BE
0.725353592079475,37.76807383066396,E09000028,51.485607,-0.057925,SE16 3BF
0.8077631915125715,37.61327620077342,E09000028,51.486305,-0.059926,SE16 3BG
0.8965595761307749,37.66335422973888,E09000028,51.487140999999994,-0.057715999999999996,SE16 3BH
0.8958839305671285,37.68427239301056,E09000028,51.487117,-0.057343,SE16 3BJ
0.9045324092711087,37.77887757503306,E09000028,51.487026,-0.05563200000000001,SE16 3BL
0.9145942934389022,37.72119338179215,E09000028,51.487219,-0.056474,SE16 3BN
0.8696133142754714,37.786198975933125,E09000028,51.486742,-0.055903999999999995,SE16 3BP
0.9814542363045899,37.71466219685715,E09000028,51.487757,-0.055817,SE16 3BQ
0.9179383832377481,37.73339396798927,E09000028,51.487224,-0.056228999999999994,SE16 3BS
0.7923073763030819,37.83870911682045,E09000028,51.486032,-0.055919,SE16 3BT
0.816485899987546,37.567873397878564,E09000028,51.486292999999996,-0.060834000000000006,SE16 3BU
0.8654630009644314,37.728618801544684,E09000028,51.486813,-0.056923,SE16 3BW
0.8194229476782292,37.5470762011514,E09000028,51.486256,-0.061297000000000004,SE16 3BX
0.7970527330032933,37.73494480815939,E09000028,51.486241,-0.057638999999999996,SE16 3BY
0.8427880259426471,37.85107389475088,E09000028,51.486379,-0.055170000000000004,SE16 3BZ
0.7712446341516879,37.78495405231996,E09000028,51.48597,-0.05706,SE16 3DA
0.7439316898705006,37.86931558541287,E09000028,51.485592,-0.055966999999999996,SE16 3DB
2.137320513981291,36.0964489008368,E09000028,51.492762,-0.080152,SE16 3DD
0.7362127365106123,37.924471597578886,E09000028,51.485382,-0.055198000000000004,SE16 3DE
0.6665015037426528,37.937018049281136,E09000028,51.484835,-0.05575700000000001,SE16 3DF
0.6765119967858892,37.80006116459087,E09000028,51.485168,-0.057947000000000005,SE16 3DG
0.7580559833652214,37.52034082264871,E09000028,51.485186,-0.063419,SE16 3DH
0.6520393897823292,37.881588998394975,E09000028,51.48486,-0.056804999999999994,SE16 3DJ
0.7360509060424039,37.70419941504464,E09000028,51.485706,-0.05902999999999999,SE16 3DL
0.8641456982757684,37.49394924042136,E09000028,51.48658,-0.061859000000000004,SE16 3DN
0.8523074558618606,37.579042707713946,E09000028,51.486702,-0.06001,SE16 3DP
0.7013746378674065,37.92465510377287,E09000028,51.485127,-0.05556900000000001,SE16 3DQ
0.8547126527777829,37.55689112714355,E09000028,51.486683,-0.060472000000000005,SE16 3DR
0.8563668019609926,37.5360618775004,E09000028,51.486646,-0.060935,SE16 3DS
0.899198611343975,37.51072918207819,E09000028,51.48705,-0.060834000000000006,SE16 3DT
0.9166710830456006,37.53163104701399,E09000028,51.487279,-0.060087,SE16 3DU
0.8411633989258327,37.63131770272316,E09000028,51.486651,-0.059062,SE16 3DW
0.912451417846954,37.55652045079834,E09000028,51.487271,-0.059612,SE16 3DX
0.7071317435957023,37.618008725354066,E09000028,51.485172,-0.061515999999999994,SE16 3DY
0.6905535135784953,37.58697523139577,E09000028,51.484681,-0.062862,SE16 3DZ
1.0675184296131814,37.43648333487926,E09000028,51.488653,-0.059927999999999995,SE16 3EA
1.0106259274466227,37.42741904711666,E09000028,51.48805,-0.060989999999999996,SE16 3EB
1.0756136452824696,37.48010089483559,E09000028,51.488763,-0.058917,SE16 3ED
1.0420381656551745,37.4950079156766,E09000028,51.488458,-0.059072,SE16 3EE
0.9023710757611391,37.586774800251256,E09000028,51.4872,-0.059125,SE16 3EF
0.9681482662788304,37.469607891742406,E09000028,51.487694,-0.060689,SE16 3EG
1.2484496493105641,37.50800701115068,E09000028,51.49023,-0.056248,SE16 3EH
1.1310429068181407,37.306837561336394,E09000028,51.489045000000004,-0.061884,SE16 3EJ
1.0348102077967234,37.389118912482026,E09000028,51.488211,-0.061502,SE16 3EL
1.0483726406183258,37.27672354376472,E09000028,51.487799,-0.064314,SE16 3EN
1.0974827937517688,37.53271704060391,E09000028,51.488946999999996,-0.057625,SE16 3EP
