amount,category,county,date,paon,postcode,saon,street,town
35000,Standard price paid transaction,GREATER LONDON,1996-02-29,HEVERSHAM HOUSE,SE15 1EL,FLAT 35,ILDERTON ROAD,LONDON
37000,Standard price paid transaction,GREATER LONDON,1995-04-13,HEVERSHAM HOUSE,SE15 1EL,FLAT 25,ILDERTON ROAD,LONDON
74500,Standard price paid transaction,GREATER LONDON,2000-12-15,HEVERSHAM HOUSE,SE15 1EL,FLAT 39,ILDERTON ROAD,LONDON
119000,Standard price paid transaction,GREATER LONDON,2002-12-06,HEVERSHAM HOUSE,SE15 1EL,FLAT 38,ILDERTON ROAD,LONDON
127000,Standard price paid transaction,GREATER LONDON,2002-12-12,HEVERSHAM HOUSE,SE15 1EL,FLAT 39,ILDERTON ROAD,LONDON
168000,Standard price paid transaction,GREATER LONDON,2005-06-10,HEVERSHAM HOUSE,SE15 1EL,FLAT 25,ILDERTON ROAD,LONDON
178000,Standard price paid transaction,GREATER LONDON,2013-01-07,HEVERSHAM HOUSE,SE15 1EL,FLAT 35,ILDERTON ROAD,LONDON
185000,Standard price paid transaction,GREATER LONDON,2007-07-27,HEVERSHAM HOUSE,SE15 1EL,FLAT 44,ILDERTON ROAD,LONDON
190000,Standard price paid transaction,GREATER LONDON,2007-10-11,HEVERSHAM HOUSE,SE15 1EL,FLAT 32,ILDERTON ROAD,LONDON
199995,Standard price paid transaction,GREATER LONDON,2006-07-26,HEVERSHAM HOUSE,SE15 1EL,FLAT 39,ILDERTON ROAD,LONDON
240000,Additional price paid transaction,GREATER LONDON,2015-01-13,HEVERSHAM HOUSE,SE15 1EL,FLAT 39,ILDERTON ROAD,LONDON
289000,Standard price paid transaction,GREATER LONDON,2015-09-01,HEVERSHAM HOUSE,SE15 1EL,FLAT 25,ILDERTON ROAD,LONDON
290000,Standard price paid transaction,GREATER LONDON,2015-12-11,HEVERSHAM HOUSE,SE15 1EL,FLAT 22,ILDERTON ROAD,LONDON
315000,Additional price paid transaction,GREATER LONDON,2018-02-16,HEVERSHAM HOUSE,SE15 1EL,FLAT 38,ILDERTON ROAD,LONDON
43000,Standard price paid transaction,GREATER LONDON,1997-09-05,HEVERSHAM HOUSE,SE15 1EN,FLAT 57,ILDERTON ROAD,LONDON
143000,Standard price paid transaction,GREATER LONDON,2007-01-18,HEVERSHAM HOUSE,SE15 1EN,FLAT 67,ILDERTON ROAD,LONDON
175000,Standard price paid transaction,GREATER LONDON,2008-01-09,HEVERSHAM HOUSE,SE15 1EN,FLAT 68,ILDERTON ROAD,LONDON
245000,Additional price paid transaction,GREATER LONDON,2015-05-26,HEVERSHAM HOUSE,SE15 1EN,FLAT 52,ILDERTON ROAD,LONDON
250000,Standard price paid transaction,GREATER LONDON,2015-07-27,HEVERSHAM HOUSE,SE15 1EN,FLAT 52,ILDERTON ROAD,LONDON
278000,Standard price paid transaction,GREATER LONDON,2015-11-20,HEVERSHAM HOUSE,SE15 1EN,FLAT 57,ILDERTON ROAD,LONDON
300000,Standard price paid transaction,GREATER LONDON,2016-08-01,HEVERSHAM HOUSE,SE15 1EN,FLAT 60,ILDERTON ROAD,LONDON
300000,Standard price paid transaction,GREATER LONDON,2016-11-30,HEVERSHAM HOUSE,SE15 1EN,FLAT 52,ILDERTON ROAD,LONDON
141500,Standard price paid transaction,GREATER LONDON,2008-06-23,HEVERSHAM HOUSE,SE15 1ES,FLAT 96,ILDERTON ROAD,LONDON
165000,Standard price paid transaction,GREATER LONDON,2013-09-23,HEVERSHAM HOUSE,SE15 1ES,FLAT 96,ILDERTON ROAD,LONDON
100,Standard price paid transaction,GREATER LONDON,1996-03-06,15,SE15 1AG,,NUTCROFT ROAD,LONDON
69995,Standard price paid transaction,GREATER LONDON,1995-06-16,35,SE15 1AG,,NUTCROFT ROAD,LONDON
110000,Standard price paid transaction,GREATER LONDON,2003-03-14,15,SE15 1AG,GROUND FLOOR FLAT,NUTCROFT ROAD,LONDON
115000,Standard price paid transaction,GREATER LONDON,2001-06-15,21,SE15 1AG,,NUTCROFT ROAD,LONDON
120000,Standard price paid transaction,GREATER LONDON,1999-10-01,19,SE15 1AG,,NUTCROFT ROAD,LONDON
120000,Standard price paid transaction,GREATER LONDON,2003-03-28,15,SE15 1AG,,NUTCROFT ROAD,LONDON
125000,Standard price paid transaction,GREATER LONDON,2005-11-30,17A,SE15 1AG,,NUTCROFT ROAD,LONDON
136999,Standard price paid transaction,GREATER LONDON,2005-03-29,31A,SE15 1AG,,NUTCROFT ROAD,LONDON
138000,Standard price paid transaction,GREATER LONDON,2011-04-08,31B,SE15 1AG,,NUTCROFT ROAD,LONDON
145000,Standard price paid transaction,GREATER LONDON,1999-12-02,35,SE15 1AG,,NUTCROFT ROAD,LONDON
150000,Standard price paid transaction,GREATER LONDON,2001-02-19,29,SE15 1AG,,NUTCROFT ROAD,LONDON
155000,Standard price paid transaction,GREATER LONDON,2012-08-03,11B,SE15 1AG,,NUTCROFT ROAD,LONDON
159000,Standard price paid transaction,GREATER LONDON,2009-12-02,25A,SE15 1AG,,NUTCROFT ROAD,LONDON
165000,Standard price paid transaction,GREATER LONDON,2007-08-24,5A,SE15 1AG,,NUTCROFT ROAD,LONDON
170000,Standard price paid transaction,GREATER LONDON,2006-06-16,17A,SE15 1AG,,NUTCROFT ROAD,LONDON
175000,Standard price paid transaction,GREATER LONDON,2001-07-12,19,SE15 1AG,,NUTCROFT ROAD,LONDON
180800,Standard price paid transaction,GREATER LONDON,2001-09-24,13,SE15 1AG,,NUTCROFT ROAD,LONDON
229950,Standard price paid transaction,GREATER LONDON,2004-01-15,35,SE15 1AG,,NUTCROFT ROAD,LONDON
242000,Standard price paid transaction,GREATER LONDON,2005-09-26,19,SE15 1AG,,NUTCROFT ROAD,LONDON
245000,Standard price paid transaction,GREATER LONDON,2015-02-05,5A,SE15 1AG,,NUTCROFT ROAD,LONDON
250000,Standard price paid transaction,GREATER LONDON,2013-08-12,25A,SE15 1AG,,NUTCROFT ROAD,LONDON
325000,Standard price paid transaction,GREATER LONDON,2011-11-23,13,SE15 1AG,,NUTCROFT ROAD,LONDON
360000,Standard price paid transaction,GREATER LONDON,2016-03-14,9A,SE15 1AG,,NUTCROFT ROAD,LONDON
690000,Standard price paid transaction,GREATER LONDON,2017-10-13,35,SE15 1AG,,NUTCROFT ROAD,LONDON
36500,Standard price paid transaction,GREATER LONDON,1995-05-12,301,SE15 1NW,,ILDERTON ROAD,LONDON
85000,Standard price paid transaction,GREATER LONDON,2003-04-17,301,SE15 1NW,,ILDERTON ROAD,LONDON
245000,Standard price paid transaction,GREATER LONDON,2005-12-19,301,SE15 1NW,,ILDERTON ROAD,LONDON
249995,Standard price paid transaction,GREATER LONDON,2006-11-30,301,SE15 1NW,,ILDERTON ROAD,LONDON
133000,Standard price paid transaction,GREATER LONDON,2002-08-22,28 - 30,SE15 1NN,FLAT A-B,WAGNER STREET,LONDON
275000,Standard price paid transaction,GREATER LONDON,2008-01-29,28,SE15 1NN,FLAT A,WAGNER STREET,LONDON
325000,Standard price paid transaction,GREATER LONDON,2007-12-21,28,SE15 1NN,FLAT B,WAGNER STREET,LONDON
330000,Standard price paid transaction,GREATER LONDON,2007-09-28,28 - 30,SE15 1NN,FLAT A-B,WAGNER STREET,LONDON
39000,Standard price paid transaction,GREATER LONDON,1995-05-26,87,SE15 1EH,,MANOR GROVE,LONDON
41500,Standard price paid transaction,GREATER LONDON,1997-10-29,75,SE15 1EH,,MANOR GROVE,LONDON
59995,Standard price paid transaction,GREATER LONDON,1997-08-01,55,SE15 1EH,,MANOR GROVE,LONDON
62000,Standard price paid transaction,GREATER LONDON,2001-07-16,57,SE15 1EH,,MANOR GROVE,LONDON
89950,Standard price paid transaction,GREATER LONDON,2000-01-13,75,SE15 1EH,,MANOR GROVE,LONDON
150000,Standard price paid transaction,GREATER LONDON,2002-03-20,49,SE15 1EH,,MANOR GROVE,LONDON
175000,Standard price paid transaction,GREATER LONDON,2003-10-30,71,SE15 1EH,,MANOR GROVE,LONDON
179995,Standard price paid transaction,GREATER LONDON,2003-06-02,63,SE15 1EH,,MANOR GROVE,LONDON
180000,Standard price paid transaction,GREATER LONDON,2006-11-15,57,SE15 1EH,,MANOR GROVE,LONDON
188000,Standard price paid transaction,GREATER LONDON,2004-03-08,91,SE15 1EH,,MANOR GROVE,LONDON
195000,Standard price paid transaction,GREATER LONDON,2006-10-30,87,SE15 1EH,,MANOR GROVE,LONDON
205000,Standard price paid transaction,GREATER LONDON,2005-09-19,49,SE15 1EH,,MANOR GROVE,LONDON
210000,Standard price paid transaction,GREATER LONDON,2012-04-27,57,SE15 1EH,,MANOR GROVE,LONDON
225000,Standard price paid transaction,GREATER LONDON,2004-06-30,77,SE15 1EH,,MANOR GROVE,LONDON
250000,Standard price paid transaction,GREATER LONDON,2007-01-23,87,SE15 1EH,,MANOR GROVE,LONDON
250000,Standard price paid transaction,GREATER LONDON,2013-10-01,55,SE15 1EH,,MANOR GROVE,LONDON
255000,Standard price paid transaction,GREATER LONDON,2013-12-16,49,SE15 1EH,,MANOR GROVE,LONDON
293000,Standard price paid transaction,GREATER LONDON,2015-05-26,51,SE15 1EH,,MANOR GROVE,LONDON
322000,Additional price paid transaction,GREATER LONDON,2015-10-16,77,SE15 1EH,,MANOR GROVE,LONDON
325000,Standard price paid transaction,GREATER LONDON,2014-12-01,65,SE15 1EH,,MANOR GROVE,LONDON
71500,Standard price paid transaction,GREATER LONDON,1999-11-25,97,SE15 2JT,,BATH CLOSE,LONDON
144000,Standard price paid transaction,GREATER LONDON,2004-03-17,97,SE15 2JT,,BATH CLOSE,LONDON
200000,Standard price paid transaction,GREATER LONDON,2008-08-22,97,SE15 2JT,,BATH CLOSE,LONDON
225000,Standard price paid transaction,GREATER LONDON,2007-10-12,101,SE15 2JT,,BATH CLOSE,LONDON
346000,Standard price paid transaction,GREATER LONDON,2016-05-23,97,SE15 2JT,,BATH CLOSE,LONDON
391500,Standard price paid transaction,GREATER LONDON,2017-10-23,101,SE15 2JT,,BATH CLOSE,LONDON
26000,Standard price paid transaction,GREATER LONDON,1995-08-16,67,SE15 2NA,FLAT B,KINGS GROVE,LONDON
32000,Standard price paid transaction,GREATER LONDON,1997-04-04,71A,SE15 2NA,,KINGS GROVE,LONDON
35000,Standard price paid transaction,GREATER LONDON,1996-01-31,53A,SE15 2NA,,KINGS GROVE,LONDON
44000,Standard price paid transaction,GREATER LONDON,1998-05-22,53A,SE15 2NA,,KINGS GROVE,LONDON
45000,Standard price paid transaction,GREATER LONDON,1995-04-07,83,SE15 2NA,,KINGS GROVE,LONDON
50000,Standard price paid transaction,GREATER LONDON,1996-01-31,53,SE15 2NA,,KINGS GROVE,LONDON
58000,Standard price paid transaction,GREATER LONDON,1999-07-27,75A,SE15 2NA,,KINGS GROVE,LONDON
60000,Standard price paid transaction,GREATER LONDON,2000-02-15,71B,SE15 2NA,,KINGS GROVE,LONDON
68000,Standard price paid transaction,GREATER LONDON,1999-12-01,75A,SE15 2NA,,KINGS GROVE,LONDON
77250,Standard price paid transaction,GREATER LONDON,1997-03-26,85,SE15 2NA,,KINGS GROVE,LONDON
79950,Standard price paid transaction,GREATER LONDON,2000-07-14,71B,SE15 2NA,,KINGS GROVE,LONDON
82000,Standard price paid transaction,GREATER LONDON,1998-07-23,53,SE15 2NA,,KINGS GROVE,LONDON
85000,Standard price paid transaction,GREATER LONDON,2004-08-25,71A,SE15 2NA,,KINGS GROVE,LONDON
85000,Standard price paid transaction,GREATER LONDON,1996-04-17,83,SE15 2NA,,KINGS GROVE,LONDON
87500,Standard price paid transaction,GREATER LONDON,2000-06-27,75A,SE15 2NA,,KINGS GROVE,LONDON
107300,Standard price paid transaction,GREATER LONDON,2014-08-11,87A,SE15 2NA,,KINGS GROVE,LONDON
110000,Standard price paid transaction,GREATER LONDON,1998-06-19,99,SE15 2NA,,KINGS GROVE,LONDON
112000,Standard price paid transaction,GREATER LONDON,2004-10-12,71A,SE15 2NA,,KINGS GROVE,LONDON
127500,Standard price paid transaction,GREATER LONDON,2002-10-01,71B,SE15 2NA,,KINGS GROVE,LONDON
139500,Standard price paid transaction,GREATER LONDON,2005-03-24,71A,SE15 2NA,,KINGS GROVE,LONDON
142000,Standard price paid transaction,GREATER LONDON,2001-11-30,65B,SE15 2NA,,KINGS GROVE,LONDON
160000,Standard price paid transaction,GREATER LONDON,2007-05-18,71C,SE15 2NA,,KINGS GROVE,LONDON
167000,Standard price paid transaction,GREATER LONDON,2011-12-22,75B,SE15 2NA,,KINGS GROVE,LONDON
205000,Standard price paid transaction,GREATER LONDON,2007-10-25,75C,SE15 2NA,,KINGS GROVE,LONDON
210000,Standard price paid transaction,GREATER LONDON,2013-05-02,91B,SE15 2NA,,KINGS GROVE,LONDON
210000,Standard price paid transaction,GREATER LONDON,2011-11-21,103A,SE15 2NA,,KINGS GROVE,LONDON
215000,Standard price paid transaction,GREATER LONDON,2011-12-12,71A,SE15 2NA,,KINGS GROVE,LONDON
234950,Standard price paid transaction,GREATER LONDON,2004-09-28,53,SE15 2NA,,KINGS GROVE,LONDON
240000,Standard price paid transaction,GREATER LONDON,2013-05-02,91A,SE15 2NA,,KINGS GROVE,LONDON
240000,Standard price paid transaction,GREATER LONDON,2008-02-21,71C,SE15 2NA,,KINGS GROVE,LONDON
249000,Standard price paid transaction,GREATER LONDON,2013-05-01,71C,SE15 2NA,,KINGS GROVE,LONDON
250000,Standard price paid transaction,GREATER LONDON,2007-02-02,65B,SE15 2NA,,KINGS GROVE,LONDON
250000,Standard price paid transaction,GREATER LONDON,2013-09-30,103B,SE15 2NA,,KINGS GROVE,LONDON
272500,Standard price paid transaction,GREATER LONDON,2003-11-07,95,SE15 2NA,,KINGS GROVE,LONDON
300000,Standard price paid transaction,GREATER LONDON,2007-01-09,53,SE15 2NA,,KINGS GROVE,LONDON
325000,Standard price paid transaction,GREATER LONDON,2012-10-05,107,SE15 2NA,,KINGS GROVE,LONDON
330000,Standard price paid transaction,GREATER LONDON,2018-02-09,67B,SE15 2NA,,KINGS GROVE,LONDON
340200,Standard price paid transaction,GREATER LONDON,2014-08-15,71B,SE15 2NA,,KINGS GROVE,LONDON
355000,Standard price paid transaction,GREATER LONDON,2016-09-21,65A,SE15 2NA,,KINGS GROVE,LONDON
387500,Standard price paid transaction,GREATER LONDON,2017-01-26,53A,SE15 2NA,,KINGS GROVE,LONDON
402000,Standard price paid transaction,GREATER LONDON,2016-03-18,71A,SE15 2NA,,KINGS GROVE,LONDON
422600,Standard price paid transaction,GREATER LONDON,2016-06-23,75C,SE15 2NA,,KINGS GROVE,LONDON
470000,Standard price paid transaction,GREATER LONDON,2014-09-29,85,SE15 2NA,,KINGS GROVE,LONDON
492500,Standard price paid transaction,GREATER LONDON,2017-07-21,91A,SE15 2NA,,KINGS GROVE,LONDON
500000,Standard price paid transaction,GREATER LONDON,2014-12-10,65B,SE15 2NA,,KINGS GROVE,LONDON
855000,Standard price paid transaction,GREATER LONDON,2017-10-13,69,SE15 2NA,,KINGS GROVE,LONDON
860000,Standard price paid transaction,GREATER LONDON,2015-08-18,85,SE15 2NA,,KINGS GROVE,LONDON
165000,Standard price paid transaction,GREATER LONDON,2017-02-28,6,SE15 1QR,,BEWICK MEWS,LONDON
250000,Standard price paid transaction,GREATER LONDON,2007-06-27,10,SE15 1QR,,BEWICK MEWS,LONDON
250000,Standard price paid transaction,GREATER LONDON,2011-06-24,9,SE15 1QR,,BEWICK MEWS,LONDON
272000,Standard price paid transaction,GREATER LONDON,2015-03-30,3,SE15 1QR,,BEWICK MEWS,LONDON
480000,Standard price paid transaction,GREATER LONDON,2018-01-26,9,SE15 1QR,,BEWICK MEWS,LONDON
104000,Standard price paid transaction,GREATER LONDON,2013-04-24,SARNESFIELD HOUSE,SE15 1ND,FLAT 38,PENCRAIG WAY,LONDON
145000,Standard price paid transaction,GREATER LONDON,2007-06-13,SARNESFIELD HOUSE,SE15 1ND,FLAT 31,PENCRAIG WAY,LONDON
180000,Additional price paid transaction,GREATER LONDON,2014-08-01,SARNESFIELD HOUSE,SE15 1ND,FLAT 30,PENCRAIG WAY,LONDON
180000,Standard price paid transaction,GREATER LONDON,2014-06-04,SARNESFIELD HOUSE,SE15 1ND,FLAT 31,PENCRAIG WAY,LONDON
195000,Standard price paid transaction,GREATER LONDON,2015-12-17,SARNESFIELD HOUSE,SE15 1ND,FLAT 35,PENCRAIG WAY,LONDON
225000,Standard price paid transaction,GREATER LONDON,2017-03-13,SARNESFIELD HOUSE,SE15 1ND,FLAT 32,PENCRAIG WAY,LONDON
32995,Standard price paid transaction,GREATER LONDON,1997-04-18,76 - 78,SE15 2HE,FLAT 3,MONTPELIER ROAD,LONDON
46000,Standard price paid transaction,GREATER LONDON,1996-08-12,68,SE15 2HE,,MONTPELIER ROAD,LONDON
54500,Standard price paid transaction,GREATER LONDON,1997-07-21,70,SE15 2HE,,MONTPELIER ROAD,LONDON
80000,Standard price paid transaction,GREATER LONDON,1996-09-06,82,SE15 2HE,,MONTPELIER ROAD,LONDON
89000,Standard price paid transaction,GREATER LONDON,1997-01-31,68,SE15 2HE,,MONTPELIER ROAD,LONDON
130000,Standard price paid transaction,GREATER LONDON,2003-05-14,48B,SE15 2HE,,MONTPELIER ROAD,LONDON
140000,Standard price paid transaction,GREATER LONDON,2004-08-06,48B,SE15 2HE,,MONTPELIER ROAD,LONDON
143000,Standard price paid transaction,GREATER LONDON,1999-04-16,86,SE15 2HE,,MONTPELIER ROAD,LONDON
165000,Standard price paid transaction,GREATER LONDON,1999-08-31,54,SE15 2HE,,MONTPELIER ROAD,LONDON
183000,Standard price paid transaction,GREATER LONDON,2000-06-01,42,SE15 2HE,,MONTPELIER ROAD,LONDON
186000,Standard price paid transaction,GREATER LONDON,2007-09-25,76 - 78,SE15 2HE,FLAT 3,MONTPELIER ROAD,LONDON
245000,Standard price paid transaction,GREATER LONDON,2005-02-18,56,SE15 2HE,,MONTPELIER ROAD,LONDON
246000,Standard price paid transaction,GREATER LONDON,2005-07-22,58,SE15 2HE,,MONTPELIER ROAD,LONDON
249950,Standard price paid transaction,GREATER LONDON,2005-08-31,60,SE15 2HE,,MONTPELIER ROAD,LONDON
275500,Standard price paid transaction,GREATER LONDON,2015-04-30,76 - 78,SE15 2HE,FLAT 3,MONTPELIER ROAD,LONDON
280000,Standard price paid transaction,GREATER LONDON,2004-06-01,50,SE15 2HE,,MONTPELIER ROAD,LONDON
282500,Standard price paid transaction,GREATER LONDON,2006-03-31,52,SE15 2HE,,MONTPELIER ROAD,LONDON
325500,Standard price paid transaction,GREATER LONDON,2006-09-05,60,SE15 2HE,,MONTPELIER ROAD,LONDON
330000,Standard price paid transaction,GREATER LONDON,2006-06-30,56,SE15 2HE,,MONTPELIER ROAD,LONDON
340000,Standard price paid transaction,GREATER LONDON,2010-04-23,46,SE15 2HE,,MONTPELIER ROAD,LONDON
345000,Standard price paid transaction,GREATER LONDON,2006-10-16,82,SE15 2HE,,MONTPELIER ROAD,LONDON
350000,Standard price paid transaction,GREATER LONDON,2006-05-30,42,SE15 2HE,,MONTPELIER ROAD,LONDON
365000,Standard price paid transaction,GREATER LONDON,2007-10-31,68,SE15 2HE,,MONTPELIER ROAD,LONDON
487500,Standard price paid transaction,GREATER LONDON,2011-10-07,82,SE15 2HE,,MONTPELIER ROAD,LONDON
499999,Standard price paid transaction,GREATER LONDON,2013-10-11,88,SE15 2HE,,MONTPELIER ROAD,LONDON
500000,Standard price paid transaction,GREATER LONDON,2012-07-20,52,SE15 2HE,,MONTPELIER ROAD,LONDON
540000,Standard price paid transaction,GREATER LONDON,2013-10-04,58,SE15 2HE,,MONTPELIER ROAD,LONDON
730000,Standard price paid transaction,GREATER LONDON,2015-08-26,64,SE15 2HE,,MONTPELIER ROAD,LONDON
28000,Standard price paid transaction,GREATER LONDON,1996-03-20,248,SE15 1PU,,COMMERCIAL WAY,LONDON
49000,Standard price paid transaction,GREATER LONDON,1999-08-27,250A,SE15 1PU,,COMMERCIAL WAY,LONDON
120000,Standard price paid transaction,GREATER LONDON,2002-05-14,272B,SE15 1PU,,COMMERCIAL WAY,LONDON
126000,Standard price paid transaction,GREATER LONDON,2001-08-30,246,SE15 1PU,,COMMERCIAL WAY,LONDON
143500,Standard price paid transaction,GREATER LONDON,2006-05-30,252B,SE15 1PU,,COMMERCIAL WAY,LONDON
145000,Standard price paid transaction,GREATER LONDON,2003-11-10,272A,SE15 1PU,,COMMERCIAL WAY,LONDON
149950,Standard price paid transaction,GREATER LONDON,2004-07-08,276B,SE15 1PU,,COMMERCIAL WAY,LONDON
175000,Standard price paid transaction,GREATER LONDON,2001-08-17,248,SE15 1PU,,COMMERCIAL WAY,LONDON
185000,Standard price paid transaction,GREATER LONDON,2016-01-29,268B,SE15 1PU,,COMMERCIAL WAY,LONDON
235000,Standard price paid transaction,GREATER LONDON,2004-03-05,234A,SE15 1PU,,COMMERCIAL WAY,LONDON
285000,Standard price paid transaction,GREATER LONDON,2014-11-28,252A,SE15 1PU,,COMMERCIAL WAY,LONDON
289995,Standard price paid transaction,GREATER LONDON,2009-04-30,234,SE15 1PU,,COMMERCIAL WAY,LONDON
289995,Standard price paid transaction,GREATER LONDON,2009-04-30,234,SE15 1PU,,COMMERCIAL WAY,LONDON
325000,Standard price paid transaction,GREATER LONDON,2015-05-15,252B,SE15 1PU,,COMMERCIAL WAY,LONDON
459850,Standard price paid transaction,GREATER LONDON,2014-02-04,272B,SE15 1PU,,COMMERCIAL WAY,LONDON
485000,Additional price paid transaction,GREATER LONDON,2016-03-30,248,SE15 1PU,,COMMERCIAL WAY,LONDON
535000,Standard price paid transaction,GREATER LONDON,2016-11-28,248,SE15 1PU,,COMMERCIAL WAY,LONDON
540000,Additional price paid transaction,GREATER LONDON,2016-06-07,248,SE15 1PU,,COMMERCIAL WAY,LONDON
23000,Standard price paid transaction,GREATER LONDON,1996-10-24,10,SE15 2JP,,BATH CLOSE,LONDON
28500,Standard price paid transaction,GREATER LONDON,1996-07-19,27,SE15 2JP,,BATH CLOSE,LONDON
29950,Standard price paid transaction,GREATER LONDON,1996-12-09,29,SE15 2JP,,BATH CLOSE,LONDON
46000,Standard price paid transaction,GREATER LONDON,1999-08-31,56,SE15 2JP,,BATH CLOSE,LONDON
73500,Standard price paid transaction,GREATER LONDON,2000-11-03,11,SE15 2JP,,BATH CLOSE,LONDON
100000,Standard price paid transaction,GREATER LONDON,2007-12-31,17,SE15 2JP,,BATH CLOSE,LONDON
132500,Standard price paid transaction,GREATER LONDON,2004-11-01,29,SE15 2JP,,BATH CLOSE,LONDON
134500,Standard price paid transaction,GREATER LONDON,2006-05-15,11,SE15 2JP,,BATH CLOSE,LONDON
148000,Standard price paid transaction,GREATER LONDON,2007-03-09,8,SE15 2JP,,BATH CLOSE,LONDON
154000,Standard price paid transaction,GREATER LONDON,2013-04-26,10,SE15 2JP,,BATH CLOSE,LONDON
165000,Standard price paid transaction,GREATER LONDON,2007-12-20,32,SE15 2JP,,BATH CLOSE,LONDON
169950,Standard price paid transaction,GREATER LONDON,2014-02-07,56,SE15 2JP,,BATH CLOSE,LONDON
170000,Standard price paid transaction,GREATER LONDON,2014-02-25,16,SE15 2JP,,BATH CLOSE,LONDON
203000,Standard price paid transaction,GREATER LONDON,2013-12-09,29,SE15 2JP,,BATH CLOSE,LONDON
290000,Standard price paid transaction,GREATER LONDON,2014-10-31,27,SE15 2JP,,BATH CLOSE,LONDON
292500,Standard price paid transaction,GREATER LONDON,2016-07-01,36,SE15 2JP,,BATH CLOSE,LONDON
310000,Standard price paid transaction,GREATER LONDON,2016-12-05,8,SE15 2JP,,BATH CLOSE,LONDON
97000,Standard price paid transaction,GREATER LONDON,2000-10-02,1,SE15 1BD,,NAYLOR ROAD,LONDON
165000,Standard price paid transaction,GREATER LONDON,2005-07-22,3,SE15 1BD,,NAYLOR ROAD,LONDON
2000,Standard price paid transaction,GREATER LONDON,1995-09-22,56,SE15 2LW,,ASYLUM ROAD,LONDON
6500,Standard price paid transaction,GREATER LONDON,1996-01-26,56,SE15 2LW,,ASYLUM ROAD,LONDON
22500,Standard price paid transaction,GREATER LONDON,1995-10-16,56,SE15 2LW,,ASYLUM ROAD,LONDON
29500,Standard price paid transaction,GREATER LONDON,1997-08-11,96B,SE15 2LW,,ASYLUM ROAD,LONDON
38000,Standard price paid transaction,GREATER LONDON,1996-03-29,104B,SE15 2LW,,ASYLUM ROAD,LONDON
46000,Standard price paid transaction,GREATER LONDON,1999-07-06,56,SE15 2LW,FLAT 3,ASYLUM ROAD,LONDON
48000,Standard price paid transaction,GREATER LONDON,2000-04-27,96B,SE15 2LW,,ASYLUM ROAD,LONDON
48000,Standard price paid transaction,GREATER LONDON,1999-08-06,94,SE15 2LW,,ASYLUM ROAD,LONDON
49995,Standard price paid transaction,GREATER LONDON,1999-09-17,94A,SE15 2LW,,ASYLUM ROAD,LONDON
50000,Standard price paid transaction,GREATER LONDON,1997-12-19,94,SE15 2LW,,ASYLUM ROAD,LONDON
55000,Standard price paid transaction,GREATER LONDON,1999-05-07,56,SE15 2LW,FLAT 2,ASYLUM ROAD,LONDON
56000,Standard price paid transaction,GREATER LONDON,1999-07-07,56,SE15 2LW,,ASYLUM ROAD,LONDON
57000,Standard price paid transaction,GREATER LONDON,1998-04-03,72,SE15 2LW,LOWER MAISONETTE,ASYLUM ROAD,LONDON
60000,Standard price paid transaction,GREATER LONDON,2000-03-21,56,SE15 2LW,FLAT 3,ASYLUM ROAD,LONDON
63950,Standard price paid transaction,GREATER LONDON,1999-08-27,94,SE15 2LW,,ASYLUM ROAD,LONDON
67000,Standard price paid transaction,GREATER LONDON,1999-05-18,104B,SE15 2LW,,ASYLUM ROAD,LONDON
67500,Standard price paid transaction,GREATER LONDON,1999-01-22,68,SE15 2LW,,ASYLUM ROAD,LONDON
67500,Standard price paid transaction,GREATER LONDON,1999-01-22,66A,SE15 2LW,,ASYLUM ROAD,LONDON
69500,Standard price paid transaction,GREATER LONDON,1995-11-27,72,SE15 2LW,,ASYLUM ROAD,LONDON
70000,Standard price paid transaction,GREATER LONDON,1997-04-25,92,SE15 2LW,,ASYLUM ROAD,LONDON
79950,Standard price paid transaction,GREATER LONDON,2000-12-01,96B,SE15 2LW,,ASYLUM ROAD,LONDON
89950,Standard price paid transaction,GREATER LONDON,2001-06-21,56,SE15 2LW,FLAT 3,ASYLUM ROAD,LONDON
98000,Standard price paid transaction,GREATER LONDON,1999-11-26,66A,SE15 2LW,,ASYLUM ROAD,LONDON
104000,Standard price paid transaction,GREATER LONDON,1999-09-03,68,SE15 2LW,,ASYLUM ROAD,LONDON
109000,Standard price paid transaction,GREATER LONDON,1998-05-29,104,SE15 2LW,,ASYLUM ROAD,LONDON
110000,Standard price paid transaction,GREATER LONDON,1996-03-29,118,SE15 2LW,,ASYLUM ROAD,LONDON
110000,Standard price paid transaction,GREATER LONDON,2011-09-07,126A,SE15 2LW,,ASYLUM ROAD,LONDON
110000,Standard price paid transaction,GREATER LONDON,1997-07-25,70,SE15 2LW,,ASYLUM ROAD,LONDON
125000,Standard price paid transaction,GREATER LONDON,2004-08-31,56,SE15 2LW,FLAT 3,ASYLUM ROAD,LONDON
126000,Standard price paid transaction,GREATER LONDON,2004-05-28,96B,SE15 2LW,,ASYLUM ROAD,LONDON
130000,Standard price paid transaction,GREATER LONDON,2003-10-30,94,SE15 2LW,,ASYLUM ROAD,LONDON
142000,Standard price paid transaction,GREATER LONDON,2006-09-22,112B,SE15 2LW,,ASYLUM ROAD,LONDON
144500,Standard price paid transaction,GREATER LONDON,2005-10-20,96B,SE15 2LW,,ASYLUM ROAD,LONDON
