amount,category,county,date,paon,postcode,saon,street,town
277000,Standard price paid transaction,HERTFORDSHIRE,2007-05-08,54,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
290000,Standard price paid transaction,HERTFORDSHIRE,2003-08-29,63,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
293000,Standard price paid transaction,HERTFORDSHIRE,2016-03-31,87,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
294000,Standard price paid transaction,HERTFORDSHIRE,2015-10-07,86,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
295000,Standard price paid transaction,HERTFORDSHIRE,2007-10-18,46,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
295500,Standard price paid transaction,HERTFORDSHIRE,2018-05-02,67,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
296000,Standard price paid transaction,HERTFORDSHIRE,2007-06-18,92,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
297500,Standard price paid transaction,HERTFORDSHIRE,2007-04-20,55,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
299000,Standard price paid transaction,HERTFORDSHIRE,2011-09-12,54,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
299995,Standard price paid transaction,HERTFORDSHIRE,2007-12-07,63,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
300000,Standard price paid transaction,HERTFORDSHIRE,2015-11-16,60,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
300000,Standard price paid transaction,HERTFORDSHIRE,2008-03-31,71,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
300000,Standard price paid transaction,HERTFORDSHIRE,2011-03-21,92,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
303000,Standard price paid transaction,HERTFORDSHIRE,2013-09-30,47,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
307500,Standard price paid transaction,HERTFORDSHIRE,2013-01-10,79,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
310500,Standard price paid transaction,HERTFORDSHIRE,2016-08-16,51,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
325000,Standard price paid transaction,HERTFORDSHIRE,2016-06-08,52,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
325000,Standard price paid transaction,HERTFORDSHIRE,2016-10-28,35,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
325000,Standard price paid transaction,HERTFORDSHIRE,2017-06-01,61,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
347500,Standard price paid transaction,HERTFORDSHIRE,2014-09-05,55,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
365000,Standard price paid transaction,HERTFORDSHIRE,2015-04-15,92,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
365000,Standard price paid transaction,HERTFORDSHIRE,2014-11-28,79,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
368000,Standard price paid transaction,HERTFORDSHIRE,2016-02-03,54,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
425000,Standard price paid transaction,HERTFORDSHIRE,2017-10-27,71,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
430000,Standard price paid transaction,HERTFORDSHIRE,2018-05-11,47,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
438000,Standard price paid transaction,HERTFORDSHIRE,2018-01-15,92,HP3 9WN,,EVANS WHARF,HEMEL HEMPSTEAD
424995,Standard price paid transaction,HERTFORDSHIRE,2017-05-26,7,HP3 0FJ,,FIELDFARE CLOSE,HEMEL HEMPSTEAD
434995,Standard price paid transaction,HERTFORDSHIRE,2017-04-13,3,HP3 0FJ,,FIELDFARE CLOSE,HEMEL HEMPSTEAD
439995,Standard price paid transaction,HERTFORDSHIRE,2017-05-05,9,HP3 0FJ,,FIELDFARE CLOSE,HEMEL HEMPSTEAD
599995,Standard price paid transaction,HERTFORDSHIRE,2016-12-19,4,HP3 0FJ,,FIELDFARE CLOSE,HEMEL HEMPSTEAD
709995,Standard price paid transaction,HERTFORDSHIRE,2016-12-16,2,HP3 0FJ,,FIELDFARE CLOSE,HEMEL HEMPSTEAD
729995,Standard price paid transaction,HERTFORDSHIRE,2017-06-30,11,HP3 0FJ,,FIELDFARE CLOSE,HEMEL HEMPSTEAD
734995,Standard price paid transaction,HERTFORDSHIRE,2016-12-16,6,HP3 0FJ,,FIELDFARE CLOSE,HEMEL HEMPSTEAD
784995,Standard price paid transaction,HERTFORDSHIRE,2016-12-19,8,HP3 0FJ,,FIELDFARE CLOSE,HEMEL HEMPSTEAD
155000,Standard price paid transaction,HERTFORDSHIRE,2015-07-03,10,HP3 8AP,,THE DENES,HEMEL HEMPSTEAD
294995,Standard price paid transaction,HERTFORDSHIRE,2016-06-30,10,HP3 0FT,,SISKIN DRIVE,HEMEL HEMPSTEAD
294995,Standard price paid transaction,HERTFORDSHIRE,2016-06-30,12,HP3 0FT,,SISKIN DRIVE,HEMEL HEMPSTEAD
299995,Standard price paid transaction,HERTFORDSHIRE,2016-06-30,14,HP3 0FT,,SISKIN DRIVE,HEMEL HEMPSTEAD
299995,Standard price paid transaction,HERTFORDSHIRE,2016-06-30,16,HP3 0FT,,SISKIN DRIVE,HEMEL HEMPSTEAD
389995,Standard price paid transaction,HERTFORDSHIRE,2016-06-30,20,HP3 0FT,,SISKIN DRIVE,HEMEL HEMPSTEAD
389995,Standard price paid transaction,HERTFORDSHIRE,2016-06-30,6,HP3 0FT,,SISKIN DRIVE,HEMEL HEMPSTEAD
389995,Standard price paid transaction,HERTFORDSHIRE,2016-06-30,22,HP3 0FT,,SISKIN DRIVE,HEMEL HEMPSTEAD
389995,Standard price paid transaction,HERTFORDSHIRE,2016-07-01,4,HP3 0FT,,SISKIN DRIVE,HEMEL HEMPSTEAD
464995,Standard price paid transaction,HERTFORDSHIRE,2016-06-30,2,HP3 0FT,,SISKIN DRIVE,HEMEL HEMPSTEAD
464995,Standard price paid transaction,HERTFORDSHIRE,2016-06-30,18,HP3 0FT,,SISKIN DRIVE,HEMEL HEMPSTEAD
472995,Standard price paid transaction,HERTFORDSHIRE,2016-06-30,8,HP3 0FT,,SISKIN DRIVE,HEMEL HEMPSTEAD
500000,Standard price paid transaction,HERTFORDSHIRE,2005-09-20,KESTON,WD4 9JL,,WAYSIDE,KINGS LANGLEY
615000,Standard price paid transaction,HERTFORDSHIRE,2006-02-27,GREENBANKS,WD4 9JL,,WAYSIDE,KINGS LANGLEY
668000,Standard price paid transaction,HERTFORDSHIRE,2010-08-19,HILLCREST,WD4 9JL,,WAYSIDE,KINGS LANGLEY
692500,Standard price paid transaction,HERTFORDSHIRE,2007-11-05,HILLCREST,WD4 9JL,,WAYSIDE,KINGS LANGLEY
1000000,Standard price paid transaction,HERTFORDSHIRE,2016-11-24,KESTON,WD4 9JL,,WAYSIDE,KINGS LANGLEY
1260000,Standard price paid transaction,HERTFORDSHIRE,2007-05-11,GREENBANKS,WD4 9JL,,WAYSIDE,KINGS LANGLEY
41500,Standard price paid transaction,HERTFORDSHIRE,1995-09-08,STATION APPROACH,WD4 8SD,FLAT 3,STATION ROAD,KINGS LANGLEY
41500,Standard price paid transaction,HERTFORDSHIRE,1995-12-15,STATION APPROACH,WD4 8SD,FLAT 18,STATION ROAD,KINGS LANGLEY
42350,Standard price paid transaction,HERTFORDSHIRE,1995-08-23,STATION APPROACH,WD4 8SD,FLAT 10,STATION ROAD,KINGS LANGLEY
44800,Standard price paid transaction,HERTFORDSHIRE,1996-01-26,STATION APPROACH,WD4 8SD,FLAT 17,STATION ROAD,KINGS LANGLEY
47500,Standard price paid transaction,HERTFORDSHIRE,1996-02-19,STATION APPROACH,WD4 8SD,FLAT 2,STATION ROAD,KINGS LANGLEY
47500,Standard price paid transaction,HERTFORDSHIRE,1996-02-16,STATION APPROACH,WD4 8SD,FLAT 9,STATION ROAD,KINGS LANGLEY
50000,Standard price paid transaction,HERTFORDSHIRE,1996-09-20,STATION APPROACH,WD4 8SD,FLAT 4,STATION ROAD,KINGS LANGLEY
50000,Standard price paid transaction,HERTFORDSHIRE,1996-09-20,STATION APPROACH,WD4 8SD,FLAT 6,STATION ROAD,KINGS LANGLEY
50000,Standard price paid transaction,HERTFORDSHIRE,1996-09-20,STATION APPROACH,WD4 8SD,FLAT 8,STATION ROAD,KINGS LANGLEY
50250,Standard price paid transaction,HERTFORDSHIRE,1997-07-07,STATION APPROACH,WD4 8SD,FLAT 9,STATION ROAD,KINGS LANGLEY
51000,Standard price paid transaction,HERTFORDSHIRE,1995-10-31,STATION APPROACH,WD4 8SD,FLAT 22,STATION ROAD,KINGS LANGLEY
52000,Standard price paid transaction,HERTFORDSHIRE,1996-04-15,STATION APPROACH,WD4 8SD,FLAT 12,STATION ROAD,KINGS LANGLEY
53000,Standard price paid transaction,HERTFORDSHIRE,1996-02-23,STATION APPROACH,WD4 8SD,FLAT 20,STATION ROAD,KINGS LANGLEY
53500,Standard price paid transaction,HERTFORDSHIRE,1996-07-31,STATION APPROACH,WD4 8SD,FLAT 1,STATION ROAD,KINGS LANGLEY
54000,Standard price paid transaction,HERTFORDSHIRE,1996-05-03,STATION APPROACH,WD4 8SD,FLAT 15,STATION ROAD,KINGS LANGLEY
54000,Standard price paid transaction,HERTFORDSHIRE,1996-03-20,STATION APPROACH,WD4 8SD,FLAT 7,STATION ROAD,KINGS LANGLEY
54000,Standard price paid transaction,HERTFORDSHIRE,1996-09-12,STATION APPROACH,WD4 8SD,FLAT 19,STATION ROAD,KINGS LANGLEY
55000,Standard price paid transaction,HERTFORDSHIRE,1996-02-02,STATION APPROACH,WD4 8SD,FLAT 21,STATION ROAD,KINGS LANGLEY
55000,Standard price paid transaction,HERTFORDSHIRE,1996-09-30,STATION APPROACH,WD4 8SD,FLAT 5,STATION ROAD,KINGS LANGLEY
55000,Standard price paid transaction,HERTFORDSHIRE,1996-11-04,STATION APPROACH,WD4 8SD,FLAT 14,STATION ROAD,KINGS LANGLEY
55000,Standard price paid transaction,HERTFORDSHIRE,1996-08-23,STATION APPROACH,WD4 8SD,FLAT 16,STATION ROAD,KINGS LANGLEY
55000,Standard price paid transaction,HERTFORDSHIRE,1997-03-07,STATION APPROACH,WD4 8SD,FLAT 12A,STATION ROAD,KINGS LANGLEY
56500,Standard price paid transaction,HERTFORDSHIRE,1997-06-09,STATION APPROACH,WD4 8SD,FLAT 6,STATION ROAD,KINGS LANGLEY
58250,Standard price paid transaction,HERTFORDSHIRE,1996-05-13,STATION APPROACH,WD4 8SD,FLAT 11,STATION ROAD,KINGS LANGLEY
58500,Standard price paid transaction,HERTFORDSHIRE,1997-06-27,STATION APPROACH,WD4 8SD,FLAT 7,STATION ROAD,KINGS LANGLEY
58500,Standard price paid transaction,HERTFORDSHIRE,1997-06-27,STATION APPROACH,WD4 8SD,FLAT 8,STATION ROAD,KINGS LANGLEY
59950,Standard price paid transaction,HERTFORDSHIRE,1997-06-05,STATION APPROACH,WD4 8SD,FLAT 19,STATION ROAD,KINGS LANGLEY
59999,Standard price paid transaction,HERTFORDSHIRE,1999-03-31,STATION APPROACH,WD4 8SD,FLAT 10,STATION ROAD,KINGS LANGLEY
62000,Standard price paid transaction,HERTFORDSHIRE,1997-10-10,STATION APPROACH,WD4 8SD,FLAT 12,STATION ROAD,KINGS LANGLEY
65000,Standard price paid transaction,HERTFORDSHIRE,1998-06-12,STATION APPROACH,WD4 8SD,FLAT 14,STATION ROAD,KINGS LANGLEY
65000,Standard price paid transaction,HERTFORDSHIRE,1999-02-08,STATION APPROACH,WD4 8SD,FLAT 2,STATION ROAD,KINGS LANGLEY
70250,Standard price paid transaction,HERTFORDSHIRE,1998-07-02,STATION APPROACH,WD4 8SD,FLAT 20,STATION ROAD,KINGS LANGLEY
80000,Standard price paid transaction,HERTFORDSHIRE,1999-08-18,STATION APPROACH,WD4 8SD,FLAT 20,STATION ROAD,KINGS LANGLEY
81500,Standard price paid transaction,HERTFORDSHIRE,1999-10-11,STATION APPROACH,WD4 8SD,FLAT 6,STATION ROAD,KINGS LANGLEY
84500,Standard price paid transaction,HERTFORDSHIRE,2000-07-31,STATION APPROACH,WD4 8SD,FLAT 9,STATION ROAD,KINGS LANGLEY
87950,Standard price paid transaction,HERTFORDSHIRE,1999-11-30,STATION APPROACH,WD4 8SD,FLAT 21,STATION ROAD,KINGS LANGLEY
88000,Standard price paid transaction,HERTFORDSHIRE,2000-08-29,STATION APPROACH,WD4 8SD,FLAT 10,STATION ROAD,KINGS LANGLEY
88500,Standard price paid transaction,HERTFORDSHIRE,2000-02-14,STATION APPROACH,WD4 8SD,FLAT 4,STATION ROAD,KINGS LANGLEY
90000,Standard price paid transaction,HERTFORDSHIRE,2005-11-11,STATION APPROACH,WD4 8SD,FLAT 18,STATION ROAD,KINGS LANGLEY
91000,Standard price paid transaction,HERTFORDSHIRE,2000-05-12,STATION APPROACH,WD4 8SD,FLAT 5,STATION ROAD,KINGS LANGLEY
95000,Standard price paid transaction,HERTFORDSHIRE,2001-04-05,STATION APPROACH,WD4 8SD,FLAT 21,STATION ROAD,KINGS LANGLEY
95000,Standard price paid transaction,HERTFORDSHIRE,2000-08-18,STATION APPROACH,WD4 8SD,FLAT 14,STATION ROAD,KINGS LANGLEY
105000,Standard price paid transaction,HERTFORDSHIRE,2005-11-28,STATION APPROACH,WD4 8SD,FLAT 16,STATION ROAD,KINGS LANGLEY
112000,Standard price paid transaction,HERTFORDSHIRE,2002-02-04,STATION APPROACH,WD4 8SD,FLAT 12A,STATION ROAD,KINGS LANGLEY
115000,Standard price paid transaction,HERTFORDSHIRE,2002-04-19,STATION APPROACH,WD4 8SD,FLAT 16,STATION ROAD,KINGS LANGLEY
124000,Standard price paid transaction,HERTFORDSHIRE,2003-12-19,STATION APPROACH,WD4 8SD,FLAT 9,STATION ROAD,KINGS LANGLEY
126000,Standard price paid transaction,HERTFORDSHIRE,2002-09-25,STATION APPROACH,WD4 8SD,FLAT 12,STATION ROAD,KINGS LANGLEY
132500,Standard price paid transaction,HERTFORDSHIRE,2003-03-13,STATION APPROACH,WD4 8SD,FLAT 14,STATION ROAD,KINGS LANGLEY
133000,Standard price paid transaction,HERTFORDSHIRE,2003-09-26,STATION APPROACH,WD4 8SD,FLAT 22,STATION ROAD,KINGS LANGLEY
134000,Standard price paid transaction,HERTFORDSHIRE,2004-03-11,STATION APPROACH,WD4 8SD,FLAT 7,STATION ROAD,KINGS LANGLEY
137000,Standard price paid transaction,HERTFORDSHIRE,2002-11-22,STATION APPROACH,WD4 8SD,FLAT 4,STATION ROAD,KINGS LANGLEY
142000,Standard price paid transaction,HERTFORDSHIRE,2005-08-19,STATION APPROACH,WD4 8SD,FLAT 14,STATION ROAD,KINGS LANGLEY
144500,Standard price paid transaction,HERTFORDSHIRE,2005-01-14,STATION APPROACH,WD4 8SD,FLAT 12A,STATION ROAD,KINGS LANGLEY
150000,Standard price paid transaction,HERTFORDSHIRE,2006-12-15,STATION APPROACH,WD4 8SD,FLAT 17,STATION ROAD,KINGS LANGLEY
152500,Standard price paid transaction,HERTFORDSHIRE,2009-11-05,STATION APPROACH,WD4 8SD,FLAT 12,STATION ROAD,KINGS LANGLEY
155000,Standard price paid transaction,HERTFORDSHIRE,2007-02-02,STATION APPROACH,WD4 8SD,FLAT 18,STATION ROAD,KINGS LANGLEY
156000,Standard price paid transaction,HERTFORDSHIRE,2006-03-31,STATION APPROACH,WD4 8SD,FLAT 8,STATION ROAD,KINGS LANGLEY
158000,Standard price paid transaction,HERTFORDSHIRE,2006-04-21,STATION APPROACH,WD4 8SD,FLAT 4,STATION ROAD,KINGS LANGLEY
159950,Standard price paid transaction,HERTFORDSHIRE,2007-06-13,STATION APPROACH,WD4 8SD,FLAT 20,STATION ROAD,KINGS LANGLEY
160000,Standard price paid transaction,HERTFORDSHIRE,2010-08-27,STATION APPROACH,WD4 8SD,FLAT 20,STATION ROAD,KINGS LANGLEY
177000,Standard price paid transaction,HERTFORDSHIRE,2014-02-28,STATION APPROACH,WD4 8SD,FLAT 16,STATION ROAD,KINGS LANGLEY
187000,Standard price paid transaction,HERTFORDSHIRE,2015-03-10,STATION APPROACH,WD4 8SD,FLAT 18,STATION ROAD,KINGS LANGLEY
190000,Standard price paid transaction,HERTFORDSHIRE,2013-05-03,STATION APPROACH,WD4 8SD,FLAT 11,STATION ROAD,KINGS LANGLEY
195000,Standard price paid transaction,HERTFORDSHIRE,2015-08-28,STATION APPROACH,WD4 8SD,FLAT 9,STATION ROAD,KINGS LANGLEY
30000,Standard price paid transaction,HERTFORDSHIRE,1998-09-23,29,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
63000,Standard price paid transaction,HERTFORDSHIRE,1996-06-07,38,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
63500,Standard price paid transaction,HERTFORDSHIRE,1996-11-29,46,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
71000,Standard price paid transaction,HERTFORDSHIRE,1996-12-13,34,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
82000,Standard price paid transaction,HERTFORDSHIRE,1999-07-14,49,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
83000,Standard price paid transaction,HERTFORDSHIRE,1997-11-05,16,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
84950,Standard price paid transaction,HERTFORDSHIRE,1998-07-20,10,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
87000,Standard price paid transaction,HERTFORDSHIRE,1998-10-29,41,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
124950,Standard price paid transaction,HERTFORDSHIRE,2001-10-19,24,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
163000,Standard price paid transaction,HERTFORDSHIRE,2003-10-10,34,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
165000,Standard price paid transaction,HERTFORDSHIRE,2010-12-15,12,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
187500,Standard price paid transaction,HERTFORDSHIRE,2004-12-10,24,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
190000,Standard price paid transaction,HERTFORDSHIRE,2009-04-14,29,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
190000,Standard price paid transaction,HERTFORDSHIRE,2011-06-24,36,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
208000,Standard price paid transaction,HERTFORDSHIRE,2006-06-19,44,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
215000,Standard price paid transaction,HERTFORDSHIRE,2006-11-03,46,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
215000,Standard price paid transaction,HERTFORDSHIRE,2011-07-22,12,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
215500,Standard price paid transaction,HERTFORDSHIRE,2012-07-30,42,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
223000,Standard price paid transaction,HERTFORDSHIRE,2007-07-23,38,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
250000,Standard price paid transaction,HERTFORDSHIRE,2014-04-22,48,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
270000,Standard price paid transaction,HERTFORDSHIRE,2010-12-20,52,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
340000,Standard price paid transaction,HERTFORDSHIRE,2017-06-09,14,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
340000,Standard price paid transaction,HERTFORDSHIRE,2016-07-14,24,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
363000,Standard price paid transaction,HERTFORDSHIRE,2016-09-09,12,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
363000,Standard price paid transaction,HERTFORDSHIRE,2018-03-29,12,HP3 8AZ,,CHAMBERSBURY LANE,HEMEL HEMPSTEAD
75000,Standard price paid transaction,HERTFORDSHIRE,2000-09-25,6,HP3 8AG,,HIGHBARNS,HEMEL HEMPSTEAD
104000,Standard price paid transaction,HERTFORDSHIRE,1999-09-14,12,HP3 8AG,,HIGHBARNS,HEMEL HEMPSTEAD
110000,Standard price paid transaction,HERTFORDSHIRE,2000-09-15,18,HP3 8AG,,HIGHBARNS,HEMEL HEMPSTEAD
133000,Standard price paid transaction,HERTFORDSHIRE,2001-09-14,8,HP3 8AG,,HIGHBARNS,HEMEL HEMPSTEAD
188500,Standard price paid transaction,HERTFORDSHIRE,2002-10-23,2,HP3 8AG,,HIGHBARNS,HEMEL HEMPSTEAD
200000,Standard price paid transaction,HERTFORDSHIRE,2013-11-04,16,HP3 8AG,,HIGHBARNS,HEMEL HEMPSTEAD
215000,Standard price paid transaction,HERTFORDSHIRE,2008-07-11,8,HP3 8AG,,HIGHBARNS,HEMEL HEMPSTEAD
229950,Standard price paid transaction,HERTFORDSHIRE,2013-10-08,4,HP3 8AG,,HIGHBARNS,HEMEL HEMPSTEAD
249950,Standard price paid transaction,HERTFORDSHIRE,2012-01-06,2,HP3 8AG,,HIGHBARNS,HEMEL HEMPSTEAD
365000,Standard price paid transaction,HERTFORDSHIRE,2016-07-29,8,HP3 8AG,,HIGHBARNS,HEMEL HEMPSTEAD
100000,Standard price paid transaction,HERTFORDSHIRE,2004-07-21,2,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
153000,Standard price paid transaction,HERTFORDSHIRE,2002-01-11,3,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
155000,Standard price paid transaction,HERTFORDSHIRE,2001-12-14,1,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
155000,Standard price paid transaction,HERTFORDSHIRE,2002-02-28,24,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
155000,Standard price paid transaction,HERTFORDSHIRE,2002-03-22,25,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
156000,Standard price paid transaction,HERTFORDSHIRE,2002-12-19,4,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
157000,Standard price paid transaction,HERTFORDSHIRE,2001-12-21,5,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
160000,Standard price paid transaction,HERTFORDSHIRE,2002-03-28,28,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
160000,Standard price paid transaction,HERTFORDSHIRE,2001-12-21,4,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
160000,Standard price paid transaction,HERTFORDSHIRE,2002-02-14,2,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
163000,Standard price paid transaction,HERTFORDSHIRE,2002-02-28,27,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
165000,Standard price paid transaction,HERTFORDSHIRE,2002-03-13,29,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
167000,Standard price paid transaction,HERTFORDSHIRE,2002-01-15,6,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
170000,Standard price paid transaction,HERTFORDSHIRE,2002-03-28,26,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
180000,Standard price paid transaction,HERTFORDSHIRE,2001-12-14,8,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
180000,Standard price paid transaction,HERTFORDSHIRE,2002-02-04,20,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
180000,Standard price paid transaction,HERTFORDSHIRE,2001-12-21,17,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
180000,Standard price paid transaction,HERTFORDSHIRE,2001-12-21,16,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
181000,Standard price paid transaction,HERTFORDSHIRE,2004-11-12,5,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
182000,Standard price paid transaction,HERTFORDSHIRE,2002-02-08,21,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
182500,Standard price paid transaction,HERTFORDSHIRE,2002-01-18,19,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
185000,Standard price paid transaction,HERTFORDSHIRE,2005-03-29,1,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
185000,Standard price paid transaction,HERTFORDSHIRE,2002-01-21,18,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
185000,Standard price paid transaction,HERTFORDSHIRE,2001-12-14,9,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
185000,Standard price paid transaction,HERTFORDSHIRE,2001-11-30,10,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
187500,Standard price paid transaction,HERTFORDSHIRE,2001-12-28,12,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
187500,Standard price paid transaction,HERTFORDSHIRE,2002-02-07,11,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
200000,Standard price paid transaction,HERTFORDSHIRE,2003-11-28,1,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
200000,Standard price paid transaction,HERTFORDSHIRE,2002-03-28,7,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
200000,Standard price paid transaction,HERTFORDSHIRE,2006-02-22,4,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
208000,Standard price paid transaction,HERTFORDSHIRE,2009-07-21,28,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
210000,Standard price paid transaction,HERTFORDSHIRE,2002-04-12,31,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
210000,Standard price paid transaction,HERTFORDSHIRE,2010-05-28,4,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
210000,Standard price paid transaction,HERTFORDSHIRE,2002-03-28,30,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
210000,Standard price paid transaction,HERTFORDSHIRE,2004-01-23,10,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
211000,Standard price paid transaction,HERTFORDSHIRE,2005-06-17,16,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
212000,Standard price paid transaction,HERTFORDSHIRE,2013-06-28,5,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
215000,Standard price paid transaction,HERTFORDSHIRE,2006-03-24,21,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
216000,Standard price paid transaction,HERTFORDSHIRE,2009-11-27,9,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
216000,Standard price paid transaction,HERTFORDSHIRE,2006-04-21,9,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
217000,Standard price paid transaction,HERTFORDSHIRE,2004-10-08,20,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
217500,Standard price paid transaction,HERTFORDSHIRE,2003-04-25,21,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
222000,Standard price paid transaction,HERTFORDSHIRE,2005-08-15,11,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
222500,Standard price paid transaction,HERTFORDSHIRE,2010-03-31,8,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
223500,Standard price paid transaction,HERTFORDSHIRE,2004-05-07,18,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
225000,Additional price paid transaction,HERTFORDSHIRE,2014-06-30,26,HP3 9WU,,EVANS WHARF,HEMEL HEMPSTEAD
